age_max,age_min,genus
247.2,242.0,Scalenodon
247.2,242.0,Diademodon
237.0,227.0,Chiniquodon
242.0,237.0,Dinodontosaurus
242.0,237.0,Dinodontosaurus
242.0,237.0,Dinodontosaurus
242.0,237.0,Dinodontosaurus
242.0,237.0,Chiniquodon
242.0,237.0,Chiniquodon
242.0,237.0,Chiniquodon
227.0,208.5,Irajatherium
242.0,237.0,Dinodontosaurus
242.0,237.0,Dinodontosaurus
242.0,237.0,Jachaleria
251.902,247.2,Myosaurus
251.902,247.2,Myosaurus
251.902,247.2,Myosaurus
251.902,247.2,Myosaurus
251.902,247.2,Myosaurus
251.902,247.2,Myosaurus
251.902,247.2,Myosaurus
251.902,247.2,Myosaurus
251.902,247.2,Myosaurus
251.902,247.2,Myosaurus
251.902,247.2,Platycraniellus
251.902,247.2,Platycraniellus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Ericiolacerta
251.902,247.2,Scaloposaurus
251.902,247.2,Galesaurus
251.902,247.2,Moschorhinus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Thrinaxodon
251.902,247.2,Moschorhinus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
242.0,237.0,Dinodontosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Thrinaxodon
251.902,247.2,Thrinaxodon
251.902,247.2,Thrinaxodon
251.902,247.2,Thrinaxodon
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Moschorhinus
251.902,251.2,Lystrosaurus
251.902,251.2,Lystrosaurus
251.902,251.2,Lystrosaurus
251.902,251.2,Lystrosaurus
251.902,251.2,Galesaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Regisaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Olivierosuchus
251.902,247.2,Scaloposaurus
251.902,247.2,Galesaurus
251.902,247.2,Thrinaxodon
227.0,208.5,Riograndia
227.0,208.5,Riograndia
227.0,208.5,Riograndia
227.0,208.5,Riograndia
227.0,208.5,Riograndia
227.0,208.5,Chaliminia
227.0,208.5,Jachaleria
247.2,242.0,Angonisaurus
208.5,201.4,Haramiyavia
208.5,201.4,Haramiyavia
251.902,251.2,Tetracynodon
251.902,251.2,Lystrosaurus
251.902,251.2,Lystrosaurus
247.2,242.0,Kannemeyeria
247.2,242.0,Bauria
247.2,242.0,Trirachodon
247.2,242.0,Kombuisia
247.2,242.0,Kombuisia
247.2,242.0,Kannemeyeria
247.2,242.0,Microgomphodon
247.2,242.0,Cynognathus
247.2,242.0,Diademodon
247.2,242.0,Kannemeyeria
247.2,242.0,Cynognathus
227.0,201.4,Scalenodontoides
227.0,201.4,Scalenodontoides
227.0,201.4,Scalenodontoides
227.0,201.4,Scalenodontoides
227.0,201.4,Scalenodontoides
242.0,237.0,Chiniquodon
227.0,208.5,Jachaleria
227.0,208.5,Jachaleria
227.0,208.5,Jachaleria
227.0,208.5,Jachaleria
227.0,208.5,Riograndia
247.2,237.0,Luangwa
227.0,208.5,Brasilitherium
227.0,208.5,Irajatherium
227.0,208.5,Minicynodon
273.01,259.51,Tiarajudens
208.5,201.4,Mitredon
227.0,201.4,Scalenodontoides
237.0,227.0,Boreogomphodon
303.7,293.52,Cryptovenator
251.902,251.2,Lystrosaurus
237.0,227.0,Rewaconodon
237.0,201.4,Moghreberia
208.5,201.4,Pseudotriconodon
208.5,201.4,Gaumia
208.5,201.4,Gaumia
208.5,201.4,Lepagia
208.5,201.4,Brachyzostrodon
208.5,201.4,Brachyzostrodon
208.5,201.4,Brachyzostrodon
208.5,201.4,Microscalenodon
259.51,254.14,Emydops
305.9,303.7,Ianthodon
259.51,251.902,Pelanomodon
242.0,227.0,Madysaurus
259.51,254.14,Pristerodon
259.51,254.14,Pristerodon
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
242.0,237.0,Candelariodon
242.0,237.0,Massetognathus
247.2,242.0,Bauria
247.2,242.0,Kannemeyeria
247.2,242.0,Kannemeyeria
247.2,242.0,Cynognathus
247.2,242.0,Diademodon
247.2,242.0,Trirachodon
264.28,259.51,Australobarbarus
264.28,259.51,Australobarbarus
264.28,259.51,Australobarbarus
264.28,259.51,Suminia
264.28,259.51,Suminia
264.28,259.51,Suminia
264.28,259.51,Suminia
264.28,259.51,Suminia
264.28,259.51,Suminia
264.28,259.51,Suminia
264.28,259.51,Suminia
264.28,259.51,Suminia
264.28,259.51,Suminia
264.28,259.51,Suminia
264.28,259.51,Suminia
264.28,259.51,Suminia
264.28,259.51,Suminia
264.28,259.51,Suminia
259.51,256.8,Delectosaurus
259.51,256.8,Vivaxosaurus
208.5,201.4,Thomasia
208.5,201.4,Thomasia
208.5,201.4,Thomasia
208.5,201.4,Thomasia
208.5,201.4,Thomasia
264.28,259.51,Galechirus
264.28,259.51,Galechirus
290.1,283.5,Tambacarnifex
208.5,201.4,Kuehneotherium
208.5,201.4,Woutersia
208.5,201.4,Woutersia
208.5,201.4,Thomasia
208.5,201.4,Thomasia
208.5,201.4,Thomasia
237.0,208.5,Exaeretodon
259.51,254.14,Procynosuchus
259.51,254.14,Theriognathus
259.51,254.14,Dicynodon
259.51,254.14,Platypodosaurus
259.51,254.14,Dicynodontoides
259.51,254.14,Endothiodon
259.51,254.14,Rhachiocephalus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Lystrosaurus
251.902,248.9,Panchetocynodon
247.2,242.0,Scalenodon
298.9,293.52,Lupeosaurus
283.5,273.01,Dimetrodon
208.5,201.4,Thomasia
208.5,201.4,Oligokyphus
208.5,201.4,Oligokyphus
208.5,201.4,Eoraetia
251.2,247.2,Silphedosuchus
251.902,251.2,Scalopognathus
247.2,242.0,Antecosuchus
251.902,251.2,Urumchia
247.2,242.0,Yikezhaogia
251.2,247.2,Beishanodon
247.2,242.0,Traversodontoides
247.2,242.0,Ordosiodon
247.2,242.0,Ordosiodon
251.2,242.0,Hazhenia
247.2,237.0,Xiyukannemeyeria
247.2,237.0,Xiyukannemeyeria
247.2,237.0,Xiyukannemeyeria
247.2,237.0,Xiyukannemeyeria
247.2,237.0,Xiyukannemeyeria
247.2,237.0,Xiyukannemeyeria
247.2,237.0,Xiyukannemeyeria
247.2,237.0,Xiyukannemeyeria
247.2,237.0,Xiyukannemeyeria
247.2,237.0,Xiyukannemeyeria
247.2,242.0,Xiyukannemeyeria
247.2,242.0,Shaanbeikannemeyeria
247.2,242.0,Shaanbeikannemeyeria
247.2,242.0,Rechnisaurus
247.2,242.0,Parakannemeyeria
247.2,242.0,Sinokannemeyeria
247.2,242.0,Parakannemeyeria
247.2,237.0,Parakannemeyeria
247.2,242.0,Shansiodon
247.2,242.0,Shansiodon
247.2,242.0,Shansiodon
247.2,242.0,Sinokannemeyeria
251.902,251.2,Lystrosaurus
251.902,251.2,Lystrosaurus
251.902,251.2,Lystrosaurus
251.902,251.2,Lystrosaurus
247.2,242.0,Parakannemeyeria
247.2,242.0,Sinokannemeyeria
247.2,242.0,Diademodon
251.902,251.2,Lystrosaurus
247.2,242.0,Cynognathus
247.2,242.0,Diademodon
247.2,242.0,Kannemeyeria
259.51,254.14,Paraburnetia
247.2,242.0,Sysphinctostoma
251.902,247.2,Tetracynodon
251.902,251.2,Tetracynodon
251.902,247.2,Tetracynodon
264.28,259.51,Sauroctonus
227.0,201.4,Tritylodon
259.51,247.2,Dicynodontipus
208.5,201.4,Eozostrodon
208.5,201.4,Eozostrodon
303.7,298.9,Eocasea
247.2,242.0,Ufudocyclops
247.2,242.0,Ufudocyclops
247.2,242.0,Shansiodon
247.2,242.0,Mandagomphodon
247.2,242.0,Mandagomphodon
247.2,242.0,Scalenodon
283.5,266.9,Alierasaurus
247.2,242.0,Nothogomphodon
247.2,242.0,Trirachodon
247.2,242.0,Kannemeyeria
247.2,242.0,Microgomphodon
259.51,251.902,Dicynodontoides
259.51,251.902,Ictidosuchops
259.51,251.902,Procynosuchus
259.51,251.902,Oudenodon
259.51,251.902,Oudenodon
259.51,251.902,Cyonosaurus
259.51,251.902,Theriognathus
259.51,251.902,Oudenodon
259.51,251.902,Oudenodon
259.51,254.14,Hwanghocynodon
273.01,259.51,Mobaceras
273.01,259.51,Abajudon
264.28,259.51,Criocephalosaurus
264.28,259.51,Criocephalosaurus
264.28,259.51,Endothiodon
264.28,259.51,Endothiodon
251.902,251.4,Sungeodon
237.0,227.0,Ruberodon
305.9,298.9,Clepsydrops
237.0,208.5,Deccanodon
237.0,227.0,Acratophorus
259.51,254.14,Tropidostoma
264.28,254.14,Tropidostoma
259.51,254.14,Tropidostoma
259.51,254.14,Tropidostoma
259.51,254.14,Tropidostoma
259.51,254.14,Tropidostoma
259.51,254.14,Tropidostoma
259.51,254.14,Tropidostoma
259.51,254.14,Pristerodon
259.51,254.14,Emyduranus
259.51,254.14,Palemydops
259.51,254.14,Pristerodon
259.51,254.14,Diictodon
259.51,254.14,Aelurosaurus
259.51,254.14,Aelurosaurus
259.51,254.14,Pristerodon
259.51,254.14,Cistecephalus
259.51,254.14,Aulacephalodon
259.51,254.14,Oudenodon
259.51,254.14,Cyonosaurus
259.51,254.14,Dicynodon
259.51,251.902,Daptocephalus
259.51,251.902,Oudenodon
259.51,251.902,Oudenodon
259.51,251.902,Oudenodon
259.51,251.902,Oudenodon
259.51,251.902,Cyonosaurus
259.51,251.902,Cyonosaurus
259.51,251.902,Aelurognathus
259.51,251.902,Rubidgea
259.51,251.902,Ictidosuchops
259.51,251.902,Theriognathus
259.51,251.902,Nanictosaurus
251.902,251.2,Lystrosaurus
251.902,251.2,Lystrosaurus
251.902,251.2,Lystrosaurus
251.902,251.2,Lystrosaurus
251.902,251.2,Galesaurus
259.51,254.14,Cistecephalus
259.51,254.14,Oudenodon
259.51,254.14,Diictodon
259.51,254.14,Oudenodon
259.51,254.14,Aulacephalodon
259.51,254.14,Aulacephalodon
259.51,254.14,Oudenodon
259.51,254.14,Rhachiocephalus
259.51,254.14,Pristerodon
259.51,254.14,Cistecephalus
259.51,254.14,Dinanomodon
259.51,254.14,Eosimops
259.51,254.14,Arctognathus
259.51,254.14,Sintocephalus
259.51,251.902,Diictodon
259.51,251.902,Diictodon
259.51,251.902,Pelanomodon
259.51,251.902,Cyonosaurus
259.51,251.902,Dinogorgon
259.51,251.902,Theriognathus
259.51,251.902,Procynosuchus
264.28,256.8,Peramodon
259.51,254.14,Oudenodon
259.51,254.14,Emydops
259.51,254.14,Emydops
259.51,254.14,Emydops
259.51,254.14,Emydorhynchus
259.51,254.14,Emyduranus
259.51,254.14,Palemydops
259.51,254.14,Cistecephalus
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Aulacephalodon
259.51,254.14,Eriphostoma
259.51,254.14,Aloposaurus
259.51,254.14,Lycaenops
259.51,254.14,Lycaenodon
264.28,256.8,Vivaxosaurus
264.28,256.8,Vivaxosaurus
264.28,256.8,Vivaxosaurus
264.28,256.8,Vivaxosaurus
259.51,251.902,Cyonosaurus
259.51,251.902,Paragalerhinus
259.51,251.902,Ictidosuchops
259.51,251.902,Pelictosuchus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Promoschorhynchus
259.51,251.902,Nanictosaurus
259.51,251.902,Nanictosaurus
259.51,251.902,Cynosaurus
259.51,254.14,Palemydops
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Oudenodon
259.51,254.14,Dinogorgon
259.51,254.14,Lycaenodon
259.51,254.14,Dinanomodon
259.51,254.14,Diictodon
259.51,254.14,Emydops
259.51,254.14,Cistecephalus
259.51,254.14,Diictodon
259.51,254.14,Dinanomodon
259.51,251.902,Clelandina
259.51,251.902,Homodontosaurus
259.51,251.902,Theriognathus
259.51,254.14,Cistecephalus
259.51,254.14,Oudenodon
259.51,254.14,Rhachiocephalus
259.51,254.14,Aelurosaurus
259.51,254.14,Ictidosuchops
254.14,251.902,Oudenodon
254.14,251.902,Cyonosaurus
254.14,251.902,Theriognathus
254.14,251.902,Procynosuchus
259.51,254.14,Dinanomodon
259.51,254.14,Dinanomodon
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Diictodon
259.51,254.14,Aulacephalodon
259.51,254.14,Aulacephalodon
259.51,254.14,Oudenodon
259.51,254.14,Rhachiocephalus
259.51,254.14,Digalodon
259.51,251.902,Oudenodon
259.51,251.902,Rubidgea
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Procynosuchus
264.28,259.51,Robertia
264.28,259.51,Robertia
264.28,259.51,Diictodon
264.28,259.51,Pristerognathoides
264.28,259.51,Diictodon
259.51,251.902,Dicynodontoides
259.51,251.902,Oudenodon
259.51,251.902,Diictodon
259.51,251.902,Aulacephalodon
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Lycaenops
259.51,251.902,Keyseria
254.14,251.902,Turfanodon
254.14,251.902,Turfanodon
259.51,251.902,Turfanodon
259.51,254.14,Emydops
259.51,254.14,Pristerodon
259.51,254.14,Prodicynodon
259.51,254.14,Cistecephalus
259.51,254.14,Diictodon
259.51,254.14,Pristerodon
259.51,254.14,Oudenodon
259.51,254.14,Lycaenops
259.51,254.14,Aelurosaurus
259.51,254.14,Aloposaurus
259.51,254.14,Choerosaurus
259.51,254.14,Ictidognathus
259.51,254.14,Scalopocephalus
259.51,254.14,Aulacephalodon
259.51,254.14,Oudenodon
259.51,251.902,Oudenodon
259.51,254.14,Cistecephalus
259.51,254.14,Oudenodon
259.51,251.902,Daptocephalus
259.51,251.902,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
237.0,208.5,Exaeretodon
237.0,208.5,Exaeretodon
237.0,208.5,Exaeretodon
237.0,208.5,Charruodon
227.0,208.5,Botucaraitherium
242.0,237.0,Massetognathus
247.2,237.0,Sinokannemeyeria
247.2,237.0,Parakannemeyeria
237.0,227.0,Moghreberia
264.28,259.51,Struthiocephalus
264.28,259.51,Galeops
264.28,259.51,Pristerodon
264.28,259.51,Cynariognathus
264.28,259.51,Daptocephalus
259.51,251.902,Dicynodon
259.51,251.902,Diictodon
259.51,251.902,Diictodon
259.51,251.902,Diictodon
259.51,251.902,Diictodon
259.51,251.902,Pristerodon
259.51,251.902,Emydorhinus
259.51,251.902,Emydorhinus
259.51,251.902,Daptocephalus
259.51,251.902,Daptocephalus
259.51,251.902,Daptocephalus
259.51,251.902,Diictodon
259.51,251.902,Daptocephalus
259.51,251.902,Oudenodon
259.51,251.902,Aloposaurus
259.51,251.902,Aelurosaurus
259.51,251.902,Notaelurodon
259.51,251.902,Ictidochampsa
259.51,251.902,Ictidosuchops
259.51,251.902,Ictidosuchops
259.51,251.902,Ictidosuchops
259.51,251.902,Homodontosaurus
259.51,251.902,Tetracynodon
259.51,251.902,Theriognathus
259.51,251.902,Procynosuchus
259.51,251.902,Basilodon
264.28,259.51,Eriphostoma
264.28,259.51,Eriphostoma
264.28,259.51,Eriphostoma
264.28,259.51,Eriphostoma
264.28,259.51,Eriphostoma
264.28,259.51,Eriphostoma
264.28,259.51,Diictodon
264.28,259.51,Endothiodon
264.28,259.51,Pristerodon
264.28,259.51,Gorgonops
264.28,259.51,Tropidostoma
264.28,259.51,Pardosuchus
264.28,259.51,Eriphostoma
264.28,259.51,Eriphostoma
264.28,259.51,Eriphostoma
264.28,259.51,Eriphostoma
264.28,259.51,Eriphostoma
259.51,254.14,Aelurognathus
259.51,254.14,Aelurognathus
259.51,251.902,Aelurognathus
259.51,251.902,Aelurognathus
259.51,254.14,Gorgonops
259.51,254.14,Lycaenops
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Gorgonops
259.51,254.14,Oudenodon
259.51,254.14,Endothiodon
259.51,254.14,Lende
266.9,264.28,Biarmosuchus
266.9,264.28,Biarmosuchus
266.9,264.28,Biarmosuchoides
259.51,254.14,Herpetoskylax
259.51,254.14,Herpetoskylax
259.51,254.14,Lemurosaurus
259.51,254.14,Lemurosaurus
259.51,251.902,Ictidorhinus
266.9,259.51,Bullacephalus
264.28,259.51,Hipposaurus
264.28,259.51,Hipposaurus
264.28,259.51,Hipposaurus
266.9,264.28,Anomocephalus
259.51,251.902,Kwazulusaurus
259.51,251.902,Daptocephalus
259.51,251.902,Moschorhinus
266.9,264.28,Eodicynodon
259.51,251.902,Pelanomodon
259.51,251.902,Theriognathus
259.51,251.902,Procynosuchus
259.51,254.14,Cistecephalus
259.51,254.14,Pristerodon
259.51,254.14,Dicynodon
259.51,254.14,Basilodon
259.51,251.902,Dicynodon
259.51,251.902,Dicynodontoides
259.51,251.902,Oudenodon
259.51,251.902,Lycaenops
259.51,251.902,Moschorhinus
259.51,251.902,Theriognathus
259.51,251.902,Basilodon
264.28,259.51,Diictodon
264.28,259.51,Daptocephalus
259.51,251.902,Basilodon
259.51,251.902,Daptocephalus
259.51,251.902,Diictodon
259.51,251.902,Aulacephalodon
259.51,251.902,Pelanomodon
259.51,251.902,Oudenodon
259.51,251.902,Theriognathus
259.51,254.14,Cistecephalus
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Aulacephalodon
259.51,254.14,Oudenodon
264.28,259.51,Brachyprosopus
266.9,259.51,Brachyprosopus
264.28,259.51,Brachyprosopus
264.28,259.51,Brachyprosopus
264.28,259.51,Brachyprosopus
264.28,259.51,Brachyprosopus
264.28,259.51,Brachyprosopus
264.28,259.51,Pristerodon
264.28,259.51,Robertia
259.51,254.14,Pristerodon
259.51,254.14,Pristerodon
259.51,254.14,Cistecephalus
259.51,254.14,Ictidosuchops
259.51,254.14,Dicynodon
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Dicynodon
259.51,254.14,Aelurosaurus
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
251.902,251.2,Lystrosaurus
251.902,251.2,Lystrosaurus
251.902,251.2,Lystrosaurus
251.902,251.2,Lystrosaurus
259.51,254.14,Smilesaurus
259.51,254.14,Oudenodon
254.14,251.902,Daptocephalus
259.51,251.902,Oudenodon
259.51,251.902,Dicynodon
264.28,259.51,Pristerognathoides
264.28,259.51,Diictodon
259.51,251.902,Daptocephalus
259.51,251.902,Diictodon
259.51,251.902,Diictodon
259.51,251.902,Aulacephalodon
259.51,251.902,Cyonosaurus
259.51,251.902,Ictidosuchops
259.51,251.902,Theriognathus
259.51,251.902,Procynosuchus
259.51,251.902,Procynosuchus
259.51,251.902,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Pristerodon
259.51,254.14,Pristerodon
259.51,254.14,Prodicynodon
259.51,254.14,Ictidosuchus
259.51,254.14,Dicynodontoides
259.51,254.14,Dicynodontoides
259.51,251.902,Diictodon
259.51,251.902,Dicynodon
259.51,251.902,Oudenodon
259.51,251.902,Aloposaurus
259.51,251.902,Aelurognathus
259.51,251.902,Ictidosuchops
259.51,251.902,Theriognathus
259.51,254.14,Endothiodon
259.51,254.14,Emydops
259.51,254.14,Pristerodon
259.51,254.14,Diictodon
259.51,254.14,Oudenodon
259.51,254.14,Scylacops
259.51,254.14,Scylacops
259.51,254.14,Arctops
259.51,254.14,Gorgonops
259.51,254.14,Icticephalus
259.51,254.14,Ictidosuchops
259.51,254.14,Dicynodon
259.51,254.14,Emydops
259.51,254.14,Pristerodon
259.51,254.14,Oudenodon
259.51,251.902,Oudenodon
264.28,259.51,Diictodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Dicynodon
259.51,254.14,Aulacephalodon
259.51,254.14,Arctognathus
264.28,259.51,Titanosuchus
264.28,259.51,Tapinocephalus
264.28,259.51,Diictodon
264.28,259.51,Diictodon
264.28,259.51,Emydops
264.28,259.51,Alopecognathus
264.28,259.51,Cynariognathus
264.28,259.51,Pristerognathoides
264.28,259.51,Pristerognathoides
264.28,259.51,Pristerognathoides
259.51,254.14,Cistecephalus
259.51,254.14,Dicynodontoides
264.28,254.14,Endothiodon
264.28,254.14,Endothiodon
264.28,254.14,Diictodon
264.28,254.14,Diictodon
264.28,254.14,Diictodon
264.28,254.14,Diictodon
264.28,254.14,Oudenodon
264.28,254.14,Aelurosaurus
264.28,254.14,Aelurosaurus
264.28,254.14,Gorgonops
264.28,254.14,Gorgonops
264.28,254.14,Gorgonops
264.28,254.14,Gorgonops
264.28,254.14,Gorgonops
264.28,254.14,Gorgonops
264.28,254.14,Gorgonops
264.28,254.14,Gorgonops
264.28,254.14,Alopecorhinus
264.28,254.14,Scylacoides
264.28,254.14,Ictidognathus
259.51,254.14,Cistecephalus
259.51,254.14,Oudenodon
259.51,254.14,Gorgonops
259.51,251.902,Oudenodon
259.51,251.902,Ictidosuchops
259.51,254.14,Emydops
283.5,273.01,Dimetrodon
283.5,273.01,Dimetrodon
259.51,251.902,Daptocephalus
286.1,273.01,Dimetrodon
273.01,259.51,Titanosuchus
273.01,259.51,Mormosaurus
273.01,259.51,Emydops
273.01,259.51,Diictodon
273.01,259.51,Emydops
273.01,259.51,Aelurosaurus
273.01,259.51,Aelurosaurus
273.01,259.51,Cerdodon
259.51,251.902,Daptocephalus
259.51,251.902,Dicynodon
259.51,251.902,Daptocephalus
259.51,251.902,Cerdosuchus
259.51,254.14,Oudenodon
283.5,273.01,Dimetrodon
283.5,273.01,Dimetrodon
283.5,273.01,Dimetrodon
283.5,273.01,Dimetrodon
259.51,251.902,Dicynodon
247.2,242.0,Kannemeyeria
247.2,242.0,Kannemeyeria
247.2,242.0,Cynognathus
247.2,242.0,Diademodon
247.2,242.0,Trirachodon
247.2,242.0,Diademodon
247.2,242.0,Cricodon
251.902,251.2,Lystrosaurus
259.51,251.902,Daptocephalus
259.51,251.902,Daptocephalus
259.51,251.902,Daptocephalus
259.51,251.902,Daptocephalus
259.51,251.902,Daptocephalus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
259.51,254.14,Cistecephalus
259.51,254.14,Basilodon
259.51,254.14,Dinanomodon
259.51,254.14,Aulacephalodon
259.51,254.14,Oudenodon
259.51,254.14,Lycaenops
259.51,254.14,Tigrisuchus
259.51,254.14,Ictidosuchops
259.51,251.902,Daqingshanodon
259.51,251.902,Daptocephalus
259.51,251.902,Daptocephalus
259.51,251.902,Daptocephalus
259.51,251.902,Daptocephalus
259.51,251.902,Daptocephalus
259.51,251.902,Pelanomodon
259.51,251.902,Cyonosaurus
259.51,251.902,Lycaenops
259.51,251.902,Moschorhinus
259.51,251.902,Theriognathus
259.51,254.14,Rhachiocephalus
259.51,254.14,Oudenodon
264.28,254.14,Robertia
264.28,254.14,Diictodon
264.28,254.14,Emydops
264.28,254.14,Emydops
264.28,254.14,Blattoidealestes
259.51,254.14,Oudenodon
251.902,251.2,Lystrosaurus
259.51,251.902,Aulacephalodon
259.51,251.902,Oudenodon
259.51,251.902,Cyonosaurus
247.2,242.0,Tetragonias
259.51,251.902,Daptocephalus
259.51,251.902,Daptocephalus
259.51,251.902,Moschorhinus
259.51,251.902,Nanictosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Scaloposaurus
251.902,247.2,Thrinaxodon
259.51,254.14,Endothiodon
259.51,254.14,Tigrisuchus
259.51,254.14,Scaloposaurus
259.51,254.14,Cynosaurus
259.51,251.902,Dicynodon
