age_max,age_min,genus
259.51,254.14,Diictodon
259.51,254.14,Oudenodon
259.51,254.14,Gorgonops
259.51,254.14,Oudenodon
259.51,254.14,Aulacocephalus
259.51,254.14,Pristerodon
259.51,254.14,Pristerodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Diictodon
259.51,254.14,Odontocyclops
259.51,254.14,Clelandina
259.51,254.14,Rhachiocephalus
264.28,259.51,Robertia
264.28,259.51,Diictodon
264.28,259.51,Pristerognathus
259.51,254.14,Oudenodon
251.902,251.2,Lystrosaurus
259.51,251.902,Pelanomodon
251.902,247.2,Lystrosaurus
251.902,247.2,Platycraniellus
259.51,254.14,Dicynodon
259.51,251.902,Aulacephalodon
259.51,254.14,Oudenodon
251.902,251.2,Lystrosaurus
259.51,254.14,Oudenodon
259.51,254.14,Aulacephalodon
259.51,254.14,Odontocyclops
259.51,251.902,Kunpania
254.14,251.902,Jimusaria
254.14,251.902,Jimusaria
254.14,251.902,Diictodon
273.01,259.51,Wantulignathus
259.51,251.902,Pelanomodon
259.51,251.902,Aelurognathus
259.51,251.902,Aelurognathus
259.51,251.902,Aelurognathus
259.51,251.902,Aelurognathus
259.51,251.902,Aelurognathus
259.51,254.14,Clelandina
259.51,251.902,Aelurognathus
259.51,254.14,Aelurognathus
259.51,251.902,Aelurognathus
259.51,251.902,Aelurognathus
259.51,254.14,Aelurognathus
259.51,251.902,Aelurognathus
259.51,254.14,Kitchinganomodon
259.51,251.902,Aelurognathus
259.51,251.902,Aelurognathus
259.51,251.902,Clelandina
259.51,251.902,Clelandina
259.51,254.14,Aelurognathus
259.51,254.14,Cistecephalus
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Oudenodon
273.01,259.51,Aelurosaurus
259.51,254.14,Aelurosaurus
259.51,254.14,Aelurosaurus
259.51,254.14,Aelurosaurus
259.51,251.902,Aloposaurus
259.51,251.902,Arctognathus
259.51,251.902,Arctognathus
259.51,254.14,Arctognathus
259.51,254.14,Cistecephalus
259.51,254.14,Aulacephalodon
259.51,254.14,Oudenodon
259.51,254.14,Rhachiocephalus
259.51,254.14,Ictidosuchops
259.51,254.14,Lycaenops
259.51,254.14,Smilesaurus
259.51,251.902,Aulacephalodon
259.51,251.902,Oudenodon
259.51,251.902,Theriognathus
259.51,254.14,Arctops
259.51,251.902,Arctops
259.51,251.902,Ictidosuchops
259.51,251.902,Tetracynodon
259.51,254.14,Smilesaurus
259.51,254.14,Arctops
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Aulacephalodon
283.5,273.01,Dimetrodon
283.5,273.01,Casea
283.5,273.01,Dimetrodon
259.51,254.14,Cerdorhinus
259.51,254.14,Cyonosaurus
259.51,254.14,Aulacephalodon
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cyonosaurus
259.51,254.14,Oudenodon
259.51,254.14,Aulacephalodon
259.51,254.14,Cistecephalus
259.51,254.14,Cyonosaurus
259.51,254.14,Cyonosaurus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Oudenodon
259.51,251.902,Cyonosaurus
259.51,251.902,Cyonosaurus
259.51,254.14,Cyonosaurus
259.51,254.14,Rubidgea
259.51,254.14,Nanictidops
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,251.902,Cyonosaurus
259.51,251.902,Ictidosuchops
264.28,259.51,Pristerognathoides
264.28,259.51,Jonkeria
264.28,259.51,Titanosuchus
264.28,259.51,Struthiocephaloides
264.28,259.51,Moschops
264.28,259.51,Glanosuchus
264.28,259.51,Scymnosaurus
264.28,259.51,Alopecognathus
264.28,259.51,Alopecognathus
264.28,259.51,Pristerognathoides
264.28,259.51,Pristerognathoides
264.28,259.51,Pristerognathoides
264.28,259.51,Titanosuchus
264.28,259.51,Emydops
264.28,259.51,Pristerognathoides
259.51,254.14,Gorgonops
259.51,254.14,Endothiodon
259.51,254.14,Pristerodon
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Ictidosuchops
259.51,254.14,Gorgonops
259.51,254.14,Gorgonops
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Aulacephalodon
259.51,254.14,Aulacephalodon
259.51,254.14,Cyonosaurus
259.51,254.14,Gorgonops
259.51,254.14,Emydochampsa
259.51,254.14,Pristerodon
259.51,254.14,Gorgonops
259.51,254.14,Gorgonops
259.51,254.14,Pristerodon
259.51,251.902,Aelurognathus
259.51,251.902,Rubidgea
259.51,251.902,Theriognathus
259.51,251.902,Procynosuchus
259.51,251.902,Lycaenops
259.51,251.902,Daptocephalus
259.51,251.902,Oudenodon
259.51,254.14,Lycaenops
259.51,254.14,Lycaenops
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,251.902,Lycaenops
259.51,254.14,Lycaenops
259.51,254.14,Lycaenops
259.51,251.902,Lycaenops
259.51,254.14,Lycaenops
259.51,254.14,Eriphostoma
259.51,254.14,Eriphostoma
259.51,254.14,Hofmeyria
259.51,254.14,Emydops
259.51,254.14,Scylacops
259.51,254.14,Scylacops
259.51,254.14,Ictidosuchops
259.51,251.902,Rubidgea
259.51,251.902,Oudenodon
259.51,251.902,Dinogorgon
259.51,251.902,Daptocephalus
259.51,254.14,Rubidgea
259.51,251.902,Leontosaurus
259.51,251.902,Rubidgea
259.51,251.902,Sycosaurus
259.51,251.902,Leontosaurus
259.51,251.902,Leontosaurus
259.51,251.902,Dinogorgon
259.51,251.902,Dinogorgon
259.51,251.902,Aelurognathus
259.51,254.14,Dinogorgon
259.51,251.902,Leontosaurus
259.51,254.14,Leontosaurus
259.51,254.14,Rubidgea
259.51,251.902,Rubidgea
259.51,251.902,Rubidgea
259.51,251.902,Rubidgea
259.51,254.14,Smilesaurus
259.51,254.14,Rhachiocephalus
259.51,251.902,Rhachiocephalus
259.51,254.14,Cistecephalus
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Aulacephalodon
259.51,254.14,Oudenodon
259.51,254.14,Rhachiocephalus
259.51,254.14,Nanictocephalus
259.51,254.14,Kitchinganomodon
259.51,251.902,Scaloposuchus
259.51,251.902,Pelanomodon
259.51,251.902,Eriphostoma
259.51,251.902,Tetracynodon
259.51,251.902,Tetracynodon
259.51,251.902,Homodontosaurus
247.2,242.0,Diademodon
247.2,242.0,Sesamondontoides
247.2,242.0,Sysphinctostoma
247.2,242.0,Bauria
247.2,242.0,Cynognathus
247.2,242.0,Diademodon
259.51,254.14,Polycynodon
259.51,254.14,Cryptocynodon
259.51,254.14,Cistecephalus
259.51,254.14,Aulacephalodon
259.51,251.902,Ictidosuchops
259.51,251.902,Promoschorhynchus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Daptocephalus
259.51,251.902,Lycideops
259.51,251.902,Moschorhinus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Moschorhinus
259.51,251.902,Theriognathus
259.51,251.902,Theriognathus
259.51,251.902,Aulacephalodon
259.51,251.902,Oudenodon
264.28,259.51,Lycosuchus
247.2,242.0,Cynognathus
259.51,254.14,Scylacosaurus
264.28,259.51,Ictidosaurus
264.28,259.51,Delphinognathus
264.28,259.51,Moschops
264.28,259.51,Diictodon
264.28,259.51,Emydops
264.28,259.51,Scymnosaurus
264.28,259.51,Scylacosaurus
247.2,242.0,Trirachodon
247.2,242.0,Microgomphodon
247.2,242.0,Microgomphodon
247.2,242.0,Microgomphodon
259.51,251.902,Procynosuchus
259.51,251.902,Cynosaurus
259.51,251.902,Oudenodon
259.51,254.14,Procynosuchus
264.28,256.8,Dvinia
264.28,256.8,Dvinia
264.28,256.8,Uralocynodon
264.28,256.8,Inostrancevia
264.28,256.8,Annatherapsidus
264.28,256.8,Nanocynodon
264.28,256.8,Procynosuchus
266.9,264.28,Titanophoneus
266.9,264.28,Ulemica
264.28,259.51,Sludica
298.9,286.1,Sphenacodon
298.9,286.1,Ophiacodon
298.9,286.1,Sphenacodon
259.51,251.902,Kitchinganomodon
259.51,254.14,Aulacephalodon
259.51,254.14,Rhachiocephalus
298.9,286.1,Ophiacodon
298.9,286.1,Sphenacodon
298.9,286.1,Ophiacodon
298.9,286.1,Sphenacodon
298.9,286.1,Ophiacodon
298.9,286.1,Sphenacodon
259.51,254.14,Rhachiocephalus
259.51,254.14,Endothiodon
259.51,254.14,Aulacephalodon
259.51,254.14,Oudenodon
259.51,254.14,Arctops
259.51,254.14,Clelandina
259.51,254.14,Hofmeyria
259.51,254.14,Akidnognathus
259.51,254.14,Rhachiocephalus
259.51,254.14,Cistecephalus
259.51,254.14,Aulacephalodon
259.51,254.14,Rhachiocephalus
259.51,254.14,Rhachiocephalus
259.51,251.902,Oudenodon
259.51,251.902,Ictidosuchops
259.51,254.14,Rhachiocephalus
301.4,300.9,Macromerion
259.51,254.14,Oudenodon
259.51,254.14,Aulacephalodon
259.51,251.902,Emydops
259.51,251.902,Daptocephalus
259.51,251.902,Aulacephalodon
259.51,251.902,Pelanomodon
259.51,251.902,Oudenodon
259.51,251.902,Cyonosaurus
259.51,251.902,Leontosaurus
259.51,251.902,Ictidosuchops
259.51,251.902,Theriognathus
259.51,251.902,Cynosaurus
259.51,251.902,Daptocephalus
259.51,251.902,Oudenodon
259.51,251.902,Pelanomodon
259.51,251.902,Oudenodon
259.51,251.902,Cyonosaurus
259.51,251.902,Akidnognathus
259.51,251.902,Pelanomodon
259.51,251.902,Ictidosuchops
259.51,251.902,Procynosuchus
259.51,251.902,Moschorhinus
259.51,251.902,Daptocephalus
259.51,251.902,Cyonosaurus
259.51,254.14,Pristerodon
259.51,254.14,Pristerodon
259.51,254.14,Pristerodon
259.51,254.14,Cistecephalus
259.51,254.14,Emydops
259.51,254.14,Cistecephalus
259.51,254.14,Ictidosuchops
259.51,254.14,Cistecephalus
259.51,254.14,Myosauroides
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,251.902,Oudenodon
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,251.902,Procynosuchus
259.51,251.902,Ictidosuchops
259.51,251.902,Theriognathus
259.51,251.902,Procynosuchus
259.51,251.902,Procynosuchus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Cistecephaloides
259.51,254.14,Oudenodon
298.9,286.1,Sphenacodon
298.9,286.1,Ophiacodon
305.9,303.7,Ianthasaurus
305.9,303.7,Xyrospondylus
303.7,298.9,Ophiacodon
303.7,298.9,Aerosaurus
303.7,298.9,Edaphosaurus
303.7,298.9,Sphenacodon
303.7,298.9,Edaphosaurus
301.4,300.9,Bohemiclavulus
301.4,300.9,Macromerion
298.9,286.1,Sphenacodon
303.7,286.1,Ophiacodon
303.7,286.1,Edaphosaurus
303.7,286.1,Sphenacodon
290.1,283.5,Dimetrodon
290.1,283.5,Edaphosaurus
298.9,286.1,Edaphosaurus
298.9,286.1,Dimetrodon
305.9,303.7,Kenomagnathus
305.9,303.7,Tenuacaptor
298.9,293.52,Haptodus
290.1,283.5,Callibrachion
293.52,283.5,Sphenacodon
303.7,290.1,Sphenacodon
286.1,273.01,Dimetrodon
286.1,273.01,Dimetrodon
286.1,273.01,Edaphosaurus
286.1,273.01,Ophiacodon
286.1,273.01,Dimetrodon
286.1,273.01,Edaphosaurus
283.5,273.01,Dimetrodon
290.1,266.9,Dimetrodon
290.1,273.01,Ruthenosaurus
298.9,283.5,Neosaurus
290.1,283.5,Dimetrodon
290.1,283.5,Ctenorhachis
293.52,290.1,Edaphosaurus
264.28,259.51,Anteosaurus
264.28,259.51,Jonkeria
264.28,259.51,Jonkeria
264.28,259.51,Jonkeria
264.28,259.51,Jonkeria
264.28,259.51,Titanosuchus
264.28,259.51,Titanosuchus
264.28,259.51,Struthiocephalus
264.28,259.51,Struthiocephalus
264.28,259.51,Taurocephalus
264.28,259.51,Criocephalosaurus
264.28,259.51,Keratocephalus
264.28,259.51,Robertia
264.28,259.51,Diictodon
264.28,259.51,Emydops
264.28,259.51,Scymnosaurus
264.28,259.51,Alopecognathus
264.28,259.51,Lycedops
264.28,259.51,Pristerognathus
264.28,259.51,Trochorhinus
264.28,259.51,Trochosaurus
264.28,259.51,Alopecodon
264.28,259.51,Glanosuchus
264.28,259.51,Pristerognathoides
264.28,259.51,Alopecodon
264.28,259.51,Robertia
264.28,259.51,Robertia
264.28,259.51,Robertia
264.28,259.51,Emydops
298.9,286.1,Ophiacodon
298.9,286.1,Sphenacodon
298.9,286.1,Dimetrodon
298.9,286.1,Dimetrodon
298.9,286.1,Sphenacodon
298.9,286.1,Sphenacodon
303.7,290.1,Ophiacodon
298.9,286.1,Ophiacodon
298.9,286.1,Sphenacodon
298.9,286.1,Sphenacodon
298.9,286.1,Edaphosaurus
298.9,286.1,Dimetrodon
298.9,286.1,Ophiacodon
264.28,259.51,Robertia
264.28,259.51,Robertia
264.28,259.51,Anteosaurus
264.28,259.51,Struthiocephalus
264.28,259.51,Struthiocephaloides
264.28,259.51,Moschops
264.28,259.51,Keratocephalus
264.28,259.51,Diictodon
264.28,259.51,Emydops
264.28,259.51,Glanosuchus
264.28,259.51,Ptomalestes
264.28,259.51,Scymnosaurus
264.28,259.51,Pristerognathoides
264.28,259.51,Pristerognathoides
264.28,259.51,Robertia
259.51,254.14,Diictodon
259.51,254.14,Diictodontoides
259.51,254.14,Katumbia
259.51,254.14,Katumbia
259.51,254.14,Katumbia
259.51,254.14,Kawingasaurus
259.51,254.14,Kawingasaurus
259.51,254.14,Kawingasaurus
259.51,254.14,Kawingasaurus
259.51,254.14,Kawingasaurus
259.51,254.14,Kawingasaurus
259.51,254.14,Kawingasaurus
259.51,254.14,Rhachiocephalus
259.51,254.14,Geikia
259.51,254.14,Dicynodontoides
259.51,254.14,Euptychognathus
259.51,251.902,Compsodon
259.51,254.14,Pristerodon
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Cistecephalus
259.51,254.14,Oudenodon
259.51,254.14,Rhachiocephalus
259.51,254.14,Ictidosuchops
259.51,254.14,Emydops
251.902,247.2,Thrinaxodon
251.902,247.2,Lystrosaurus
251.902,247.2,Thrinaxodon
251.902,247.2,Thrinaxodon
251.902,247.2,Thrinaxodon
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Lystrosaurus
251.902,247.2,Galesaurus
251.902,247.2,Thrinaxodon
259.51,251.902,Procynosuchus
259.51,251.902,Procynosuchus
259.51,251.902,Daptocephalus
259.51,254.14,Procynosuchus
259.51,254.14,Odontocyclops
259.51,254.14,Oudenodon
259.51,254.14,Scylacops
259.51,251.902,Procynosuchus
259.51,251.902,Oudenodon
259.51,251.902,Procynosuchus
259.51,251.902,Procynosuchus
259.51,251.902,Procynosuchus
259.51,251.902,Oudenodon
208.5,201.4,Thomasia
259.51,254.14,Mupashi
259.51,254.14,Ichibengops
259.51,254.14,Ichibengops
259.51,254.14,Endothiodon
259.51,254.14,Endothiodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Emydops
259.51,254.14,Pristerodon
259.51,254.14,Cyniscops
259.51,254.14,Aelurognathus
259.51,254.14,Scylacops
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Syops
259.51,254.14,Oudenodon
259.51,254.14,Odontocyclops
259.51,254.14,Odontocyclops
259.51,254.14,Odontocyclops
259.51,254.14,Odontocyclops
259.51,254.14,Odontocyclops
259.51,254.14,Odontocyclops
259.51,254.14,Odontocyclops
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Scylacops
259.51,254.14,Syops
259.51,254.14,Syops
259.51,254.14,Odontocyclops
259.51,254.14,Dinogorgon
259.51,254.14,Aelurognathus
259.51,254.14,Odontocyclops
259.51,254.14,Aelurognathus
259.51,254.14,Dinogorgon
259.51,254.14,Odontocyclops
259.51,254.14,Emydops
259.51,254.14,Endothiodon
259.51,254.14,Endothiodon
259.51,254.14,Pristerodon
259.51,254.14,Pristerodon
259.51,254.14,Pristerodon
259.51,254.14,Pristerodon
259.51,254.14,Pristerodon
259.51,254.14,Pristerodon
259.51,254.14,Pristerodon
259.51,254.14,Pristerodon
259.51,254.14,Pristerodon
259.51,254.14,Pristerodon
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Diictodon
259.51,254.14,Compsodon
259.51,254.14,Compsodon
259.51,254.14,Emydops
259.51,254.14,Emydops
259.51,254.14,Dicynodontoides
259.51,254.14,Dicynodontoides
259.51,254.14,Dicynodontoides
259.51,254.14,Kembawacela
259.51,254.14,Kembawacela
259.51,254.14,Kembawacela
259.51,251.902,Kembawacela
259.51,254.14,Kembawacela
259.51,254.14,Katumbia
259.51,254.14,Odontocyclops
259.51,254.14,Odontocyclops
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Oudenodon
259.51,254.14,Kitchinganomodon
259.51,254.14,Platypodosaurus
259.51,254.14,Platypodosaurus
259.51,254.14,Platypodosaurus
259.51,254.14,Platypodosaurus
259.51,254.14,Syops
259.51,254.14,Niassodon
259.51,254.14,Bulbasaurus
259.51,254.14,Bulbasaurus
259.51,254.14,Bulbasaurus
259.51,254.14,Bulbasaurus
259.51,254.14,Bulbasaurus
259.51,254.14,Bulbasaurus
266.9,259.51,Rastodon
266.9,254.14,Endothiodon
266.9,259.51,Pampaphoneus
254.14,251.902,Dalongkoua
266.9,259.51,Syodon
266.9,259.51,Syodon
266.9,259.51,Titanophoneus
266.9,259.51,Perplexisaurus
276.5,266.9,Microsyodon
273.01,264.28,Alrausuchus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Niaftasuchus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Alrausuchus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Niaftasuchus
273.01,264.28,Pyozia
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
273.01,264.28,Mesenosaurus
266.9,259.51,Microurania
266.9,259.51,Deuterosaurus
266.9,259.51,Ulemosaurus
266.9,259.51,Ulemica
259.51,256.8,Microurania
266.9,264.28,Otsheria
266.9,264.28,Archaeosyodon
266.9,264.28,Biarmosuchus
273.01,264.28,Alrausuchus
276.5,266.9,Biarmosuchus
276.5,266.9,Microsyodon
276.5,273.01,Syodon
266.9,264.28,Syodon
266.9,259.51,Notosyodon
266.9,259.51,Syodon
266.9,259.51,Titanophoneus
266.9,259.51,Anteosaurus
266.9,259.51,Titanophoneus
266.9,259.51,Deuterosaurus
266.9,264.28,Deuterosaurus
266.9,259.51,Deuterosaurus
266.9,259.51,Deuterosaurus
266.9,259.51,Ulemosaurus
264.28,259.51,Ustia
264.28,259.51,Suchogorgon
264.28,259.51,Suchogorgon
264.28,259.51,Suchogorgon
264.28,259.51,Suchogorgon
264.28,259.51,Suminia
264.28,256.8,Pravoslavlevia
264.28,259.51,Suchogorgon
264.28,259.51,Suminia
266.9,264.28,Dinosaurus
266.9,264.28,Rhopalodon
266.9,264.28,Dinosaurus
276.5,266.9,Kamagorgon
276.5,266.9,Kamagorgon
264.28,259.51,Viatkogorgon
264.28,259.51,Viatkogorgon
264.28,256.8,Leogorgon
264.28,256.8,Inostrancevia
264.28,256.8,Inostrancevia
264.28,256.8,Inostrancevia
264.28,256.8,Inostrancevia
264.28,256.8,Inostrancevia
264.28,256.8,Inostrancevia
264.28,256.8,Inostrancevia
264.28,256.8,Inostrancevia
251.902,247.2,Tetracynodon
251.902,247.2,Ericiolacerta
251.902,247.2,Moschorhinus
251.902,247.2,Lystrosaurus
273.01,259.51,Choerosaurus
259.51,254.14,Galeops
298.9,251.902,Abajudon
259.51,251.902,Promoschorhynchus
264.28,256.8,Inostrancevia
273.01,259.51,Eodicynodon
264.28,259.51,Proburnetia
264.28,259.51,Niuksenitia
264.28,259.51,Suminia
266.9,264.28,Rhopalodon
266.9,264.28,Phthinosaurus
259.51,251.902,Diictodon
259.51,254.14,Diictodon
264.28,259.51,Oudenodon
276.5,266.9,Parabradysaurus
276.5,266.9,Parabradysaurus
266.9,264.28,Estemmenosuchus
266.9,264.28,Estemmenosuchus
266.9,264.28,Estemmenosuchus
266.9,264.28,Estemmenosuchus
266.9,264.28,Estemmenosuchus
266.9,264.28,Estemmenosuchus
266.9,264.28,Estemmenosuchus
266.9,264.28,Estemmenosuchus
266.9,264.28,Estemmenosuchus
266.9,264.28,Estemmenosuchus
266.9,264.28,Estemmenosuchus
266.9,264.28,Venyukovia
266.9,259.51,Ulemica
264.28,256.8,Vivaxosaurus
264.28,256.8,Vivaxosaurus
259.51,256.8,Delectosaurus
259.51,256.8,Interpresosaurus
266.9,259.51,Porosteognathus
273.01,264.28,Alrausuchus
273.01,264.28,Niaftasuchus
273.01,264.28,Nikkasaurus
273.01,264.28,Nikkasaurus
273.01,264.28,Reiszia
273.01,264.28,Reiszia
264.28,259.51,Perplexisaurus
264.28,259.51,Perplexisaurus
266.9,259.51,Porosteognathus
264.28,259.51,Kotelcephalon
264.28,259.51,Scylacosuchus
264.28,259.51,Scalopodontes
264.28,256.8,Inostrancevia
264.28,256.8,Gorochovetzia
259.51,256.8,Malasaurus
259.51,256.8,Moschowhaitsia
259.51,256.8,Purlovia
259.51,256.8,Annatherapsidus
264.28,259.51,Viatkosuchus
264.28,259.51,Viatkosuchus
259.51,256.8,Purlovia
264.28,256.8,Chthonosaurus
264.28,256.8,Annatherapsidus
264.28,259.51,Karenites
264.28,259.51,Karenites
264.28,256.8,Annatherapsidus
264.28,256.8,Annatherapsidus
264.28,256.8,Chthonosaurus
259.51,256.8,Moschowhaitsia
208.5,201.4,Mojo
208.5,201.4,Tricuspes
208.5,201.4,Thomasia
208.5,201.4,Thomasia
208.5,201.4,Thomasia
208.5,201.4,Kuehneotherium
227.0,201.4,Thomasia
266.9,264.28,Molybdopygus
266.9,259.51,Syodon
266.9,264.28,Chthomaloporus
251.902,251.2,Lystrosaurus
242.0,237.0,Planitorostris
251.2,247.2,Putillosaurus
264.28,259.51,Suminia
273.01,266.9,Davletkulia
273.01,266.9,Estemmenosuchus
266.9,264.28,Titanophoneus
266.9,264.28,Syodon
273.01,259.51,Choerosaurus
273.01,259.51,Prosictodon
298.9,251.902,Endothiodon
259.51,254.14,Pristerodon
